,gameId,playId,uid,maxtime,clean,possessionTeam,defensiveTeam,clean_auc,player_diff
28,2021090900,4211,28,32,0,DAL,TB,6.533336639404297,2.0
29,2021090900,4246,29,25,1,DAL,TB,6.273150444030762,2.0
30,2021090900,4287,30,25,0,DAL,TB,6.199792861938477,2.0
31,2021090900,4393,31,34,0,DAL,TB,6.746033668518066,2.0
32,2021090900,4428,32,26,1,DAL,TB,6.392910480499268,2.0
33,2021091200,605,33,22,1,PHI,ATL,6.289564609527588,1.0
34,2021091200,1085,34,36,0,ATL,PHI,6.008002281188965,2.0
35,2021091200,1326,35,38,0,ATL,PHI,7.4618449211120605,4.0
36,2021091200,1459,36,37,0,ATL,PHI,6.046828269958496,4.0
37,2021091200,1494,37,22,1,ATL,PHI,9.694355010986328,2.0
38,2021091200,2631,38,57,0,PHI,ATL,11.497228622436523,2.0
39,2021091200,2767,39,25,1,PHI,ATL,5.343812465667725,3.0
40,2021091200,2906,40,29,1,PHI,ATL,2.9976768493652344,2.0
41,2021091200,2935,41,23,1,PHI,ATL,3.768068313598633,1.0
42,2021091200,3480,42,26,0,ATL,PHI,9.568008422851562,2.0
43,2021091200,3502,43,28,1,ATL,PHI,5.7151947021484375,2.0
44,2021091200,3728,44,25,1,ATL,PHI,7.7359232902526855,2.0
45,2021091200,3752,45,27,1,ATL,PHI,7.546590805053711,2.0
46,2021091200,3776,46,32,1,ATL,PHI,6.983600616455078,4.0
47,2021091200,3798,47,29,1,ATL,PHI,6.034820079803467,2.0
48,2021091200,3820,48,32,0,ATL,PHI,6.573699951171875,2.0
49,2021091200,3988,49,20,1,ATL,PHI,5.000443935394287,2.0
50,2021091200,4017,50,24,1,ATL,PHI,7.2066826820373535,2.0
51,2021091200,4041,51,32,0,ATL,PHI,6.694226264953613,2.0
52,2021091200,4112,52,40,0,ATL,PHI,6.1961493492126465,2.0
53,2021091200,4240,53,36,1,ATL,PHI,9.330777168273926,4.0
54,2021091200,4274,54,25,1,ATL,PHI,6.163215637207031,2.0
55,2021091200,4298,55,34,0,ATL,PHI,6.503032207489014,2.0
56,2021091200,4317,56,23,0,ATL,PHI,5.123948097229004,2.0
57,2021091200,4346,57,37,0,ATL,PHI,5.227686882019043,2.0
58,2021091201,63,58,22,1,BUF,PIT,8.040497779846191,2.0
59,2021091201,111,59,32,0,BUF,PIT,7.762326717376709,2.0
60,2021091201,406,60,27,1,BUF,PIT,3.187319278717041,2.0
61,2021091201,430,61,39,1,BUF,PIT,8.637035369873047,2.0
62,2021091201,454,62,27,1,BUF,PIT,5.18623685836792,2.0
63,2021091201,476,63,32,0,BUF,PIT,5.908737659454346,2.0
64,2021091201,500,64,29,1,BUF,PIT,6.28922176361084,3.0
65,2021091201,561,65,37,1,BUF,PIT,6.359728813171387,2.0
66,2021091201,589,66,48,0,BUF,PIT,8.57069206237793,2.0
67,2021091201,762,67,36,0,BUF,PIT,4.830895900726318,2.0
68,2021091201,997,68,25,0,PIT,BUF,8.144916534423828,2.0
69,2021091201,1234,69,32,1,PIT,BUF,7.716837406158447,4.0
70,2021091201,1300,70,23,1,PIT,BUF,7.701921463012695,2.0
71,2021091201,1422,71,27,1,PIT,BUF,11.993916511535645,2.0
72,2021091201,1446,72,40,0,PIT,BUF,5.723248481750488,0.0
73,2021091201,1486,73,25,0,PIT,BUF,6.318295955657959,2.0
74,2021091201,2362,74,23,1,BUF,PIT,5.984814643859863,2.0
75,2021091201,2392,75,24,1,BUF,PIT,7.952183723449707,2.0
76,2021091201,2414,76,20,1,BUF,PIT,5.976122856140137,2.0
77,2021091201,2438,77,19,1,BUF,PIT,7.0996623039245605,2.0
78,2021091201,2483,78,31,1,BUF,PIT,5.606754779815674,2.0
79,2021091201,2547,79,23,0,BUF,PIT,6.537884712219238,2.0
80,2021091201,2590,80,36,0,BUF,PIT,7.887716770172119,2.0
81,2021091201,2612,81,32,0,BUF,PIT,8.87058162689209,3.0
82,2021091201,2912,82,22,1,BUF,PIT,9.275766372680664,2.0
83,2021091201,2936,83,26,1,BUF,PIT,5.967131614685059,2.0
84,2021091201,3004,84,44,0,BUF,PIT,10.066895484924316,3.0
85,2021091201,3165,85,22,0,PIT,BUF,4.544240474700928,1.0
86,2021091201,3219,86,21,1,PIT,BUF,5.751091003417969,2.0
87,2021091201,3655,87,30,1,PIT,BUF,4.362328052520752,4.0
88,2021091201,3709,88,25,1,PIT,BUF,2.5142993927001953,1.0
89,2021091201,3799,89,26,1,PIT,BUF,3.954782485961914,2.0
90,2021091201,3878,90,24,0,PIT,BUF,4.448928356170654,2.0
91,2021091202,394,91,22,1,CAR,NYJ,5.664613723754883,1.0
92,2021091202,602,92,19,1,CAR,NYJ,4.787181377410889,0.0
93,2021091202,664,93,22,1,CAR,NYJ,1.4704663753509521,1.0
94,2021091202,688,94,18,1,CAR,NYJ,4.207653522491455,2.0
95,2021091202,935,95,23,1,CAR,NYJ,5.607907295227051,4.0
96,2021091202,957,96,24,1,CAR,NYJ,6.346928119659424,1.0
97,2021091202,1241,97,27,1,NYJ,CAR,9.755159378051758,2.0
98,2021091202,1297,98,29,0,NYJ,CAR,6.544081687927246,1.0
99,2021091202,1319,99,26,1,NYJ,CAR,7.82807731628418,2.0
100,2021091202,1497,100,51,0,NYJ,CAR,8.586671829223633,2.0
101,2021091202,1519,101,21,0,NYJ,CAR,4.465073108673096,2.0
102,2021091202,1543,102,22,1,NYJ,CAR,4.432859420776367,2.0
103,2021091202,1596,103,21,1,NYJ,CAR,4.223161220550537,2.0
104,2021091202,1620,104,29,0,NYJ,CAR,4.652168273925781,3.0
105,2021091202,1752,105,26,1,NYJ,CAR,11.709052085876465,2.0
106,2021091202,1774,106,18,1,NYJ,CAR,4.820354461669922,3.0
107,2021091202,1798,107,42,0,NYJ,CAR,8.069830894470215,2.0
108,2021091202,2153,108,22,1,CAR,NYJ,4.041652679443359,4.0
109,2021091202,2196,109,34,0,CAR,NYJ,5.220226764678955,1.0
110,2021091202,2428,110,29,1,CAR,NYJ,8.547808647155762,2.0
111,2021091202,2457,111,28,0,CAR,NYJ,6.848601818084717,4.0
112,2021091202,2481,112,25,1,CAR,NYJ,3.6074252128601074,2.0
113,2021091202,2503,113,22,0,CAR,NYJ,4.090276718139648,1.0
114,2021091202,2662,114,24,0,CAR,NYJ,5.2886786460876465,2.0
115,2021091202,2684,115,25,0,CAR,NYJ,7.618049621582031,1.0
116,2021091202,3376,116,20,0,NYJ,CAR,2.8742482662200928,2.0
117,2021091202,3398,117,62,0,NYJ,CAR,11.247506141662598,2.0
118,2021091202,3420,118,35,0,NYJ,CAR,5.679627895355225,1.0
119,2021091202,3635,119,22,1,NYJ,CAR,6.163436412811279,3.0
120,2021091202,3675,120,29,1,NYJ,CAR,5.104669094085693,3.0
121,2021091202,3699,121,19,1,NYJ,CAR,5.900221824645996,3.0
122,2021091202,3723,122,17,1,NYJ,CAR,7.1552629470825195,2.0
123,2021091202,3745,123,37,0,NYJ,CAR,6.311330795288086,2.0
124,2021091202,3767,124,26,0,NYJ,CAR,5.0837721824646,2.0
125,2021091202,3791,125,33,0,NYJ,CAR,8.916860580444336,2.0
126,2021091202,3820,126,34,0,NYJ,CAR,4.3546648025512695,2.0
127,2021091202,3843,127,28,0,NYJ,CAR,6.195991039276123,2.0
128,2021091202,3889,128,22,1,NYJ,CAR,9.075188636779785,2.0
129,2021091202,3914,129,22,1,NYJ,CAR,7.547613620758057,3.0
130,2021091203,405,130,17,1,CIN,MIN,5.090572834014893,2.0
131,2021091203,601,131,41,0,CIN,MIN,6.372359275817871,2.0
132,2021091203,620,132,25,0,CIN,MIN,5.860143184661865,3.0
133,2021091203,845,133,21,1,CIN,MIN,3.339599370956421,1.0
134,2021091203,924,134,20,1,MIN,CIN,5.241567611694336,2.0
135,2021091203,1041,135,28,1,MIN,CIN,6.697262763977051,2.0
136,2021091203,1086,136,33,0,MIN,CIN,6.213228702545166,2.0
137,2021091203,1258,137,21,1,MIN,CIN,8.337888717651367,2.0
138,2021091203,1723,138,22,1,MIN,CIN,6.006114482879639,2.0
139,2021091203,1745,139,22,0,MIN,CIN,4.784745693206787,2.0
140,2021091203,1780,140,29,1,MIN,CIN,7.222325325012207,2.0
141,2021091203,1809,141,32,1,MIN,CIN,5.966334342956543,2.0
142,2021091203,2063,142,33,1,MIN,CIN,8.722957611083984,3.0
143,2021091203,2104,143,38,0,MIN,CIN,6.595497131347656,3.0
144,2021091203,2186,144,29,0,MIN,CIN,8.053787231445312,2.0
145,2021091203,2219,145,57,1,MIN,CIN,9.048395156860352,3.0
146,2021091203,2685,146,42,0,MIN,CIN,6.0903544425964355,2.0
147,2021091203,2751,147,22,1,MIN,CIN,9.94716739654541,2.0
148,2021091203,2773,148,19,1,MIN,CIN,4.515716075897217,4.0
149,2021091203,2909,149,34,0,MIN,CIN,8.151594161987305,4.0
150,2021091203,2952,150,25,1,MIN,CIN,6.436281204223633,1.0
151,2021091203,2974,151,19,1,MIN,CIN,6.128928184509277,1.0
152,2021091203,3623,152,36,0,CIN,MIN,7.239444255828857,2.0
153,2021091203,3645,153,41,0,CIN,MIN,7.057501316070557,4.0
154,2021091203,4393,154,26,0,MIN,CIN,5.314284324645996,2.0
155,2021091203,4415,155,24,1,MIN,CIN,9.692290306091309,2.0
156,2021091203,4596,156,33,0,MIN,CIN,7.557857513427734,3.0
157,2021091203,4629,157,42,0,MIN,CIN,7.637994766235352,2.0
158,2021091203,4682,158,26,1,MIN,CIN,6.028098106384277,2.0
159,2021091204,90,159,28,1,DET,SF,5.855958938598633,2.0
160,2021091204,135,160,25,0,DET,SF,4.672013759613037,1.0
161,2021091204,157,161,30,1,DET,SF,5.705826759338379,2.0
162,2021091204,282,162,28,0,DET,SF,4.527400016784668,2.0
163,2021091204,328,163,30,0,DET,SF,5.916586875915527,2.0
164,2021091204,596,164,20,1,DET,SF,3.5523107051849365,1.0
165,2021091204,660,165,29,1,DET,SF,7.971048831939697,2.0
166,2021091204,693,166,45,0,DET,SF,9.399145126342773,2.0
167,2021091204,712,167,34,0,DET,SF,7.337759494781494,2.0
168,2021091204,736,168,23,0,DET,SF,3.8715476989746094,2.0
169,2021091204,807,169,16,1,DET,SF,6.660630226135254,2.0
170,2021091204,831,170,16,1,DET,SF,4.824097156524658,2.0
171,2021091204,1026,171,31,1,SF,DET,7.573042869567871,3.0
172,2021091204,1054,172,18,1,SF,DET,6.187729358673096,1.0
173,2021091204,1365,173,40,0,SF,DET,7.466317176818848,3.0
174,2021091204,1443,174,33,1,SF,DET,8.381855010986328,3.0
175,2021091204,1488,175,36,1,SF,DET,5.591592311859131,2.0
176,2021091204,1916,176,18,1,SF,DET,6.315751552581787,2.0
177,2021091204,1938,177,32,1,SF,DET,4.939333915710449,2.0
178,2021091204,2034,178,28,1,SF,DET,7.829135894775391,4.0
179,2021091204,2148,179,37,1,SF,DET,7.892751693725586,2.0
180,2021091204,2196,180,21,1,SF,DET,7.762632369995117,3.0
181,2021091204,2263,181,42,0,SF,DET,5.129324436187744,1.0
182,2021091204,2596,182,26,0,SF,DET,4.859999656677246,1.0
183,2021091204,2876,183,24,1,SF,DET,5.585840225219727,2.0
184,2021091204,3060,184,24,1,DET,SF,6.768255233764648,2.0
185,2021091204,3100,185,57,0,DET,SF,11.413766860961914,2.0
186,2021091204,3351,186,28,1,DET,SF,6.029513359069824,2.0
187,2021091204,3375,187,23,1,DET,SF,4.630394458770752,2.0
188,2021091204,3404,188,60,0,DET,SF,10.191329002380371,2.0
189,2021091204,3444,189,23,0,DET,SF,5.581931114196777,2.0
190,2021091204,3479,190,29,1,DET,SF,7.735541820526123,2.0
191,2021091204,3504,191,21,1,DET,SF,6.783939838409424,3.0
192,2021091204,3533,192,30,1,DET,SF,7.150140285491943,2.0
193,2021091204,3638,193,26,1,DET,SF,5.041369438171387,2.0
194,2021091204,3662,194,24,1,DET,SF,5.359865665435791,2.0
195,2021091204,3691,195,24,1,DET,SF,6.489027976989746,2.0
196,2021091204,3719,196,29,1,DET,SF,6.25339937210083,2.0
197,2021091204,3741,197,24,1,DET,SF,7.566345691680908,2.0
198,2021091204,3774,198,29,0,DET,SF,5.079514980316162,2.0
199,2021091204,3808,199,27,1,DET,SF,5.329992771148682,2.0
200,2021091204,3832,200,27,0,DET,SF,6.508976459503174,2.0
201,2021091204,3856,201,31,0,DET,SF,5.933152675628662,2.0
202,2021091204,3880,202,25,1,DET,SF,5.622592926025391,2.0
203,2021091204,3908,203,46,1,DET,SF,9.100152015686035,2.0
204,2021091204,3973,204,22,1,DET,SF,4.654489994049072,2.0
205,2021091204,4042,205,17,1,DET,SF,7.433220386505127,2.0
206,2021091204,4082,206,25,0,DET,SF,5.183138370513916,2.0
207,2021091204,4106,207,26,1,DET,SF,5.265872955322266,2.0
208,2021091204,4164,208,19,1,DET,SF,4.5514655113220215,2.0
209,2021091204,4199,209,22,1,DET,SF,4.751348972320557,2.0
210,2021091204,4253,210,33,0,DET,SF,5.733628749847412,4.0
211,2021091204,4441,211,23,1,DET,SF,7.8092732429504395,2.0
212,2021091204,4463,212,32,1,DET,SF,8.726679801940918,2.0
213,2021091204,4492,213,25,1,DET,SF,5.274501800537109,2.0
214,2021091204,4514,214,36,0,DET,SF,6.140472888946533,2.0
215,2021091204,4555,215,35,0,DET,SF,7.038568019866943,2.0
216,2021091204,4607,216,22,1,DET,SF,2.9946038722991943,2.0
217,2021091204,4629,217,35,0,DET,SF,5.773708820343018,2.0
218,2021091205,78,218,20,1,HOU,JAX,3.016072988510132,2.0
219,2021091205,100,219,23,1,HOU,JAX,6.059915065765381,3.0
220,2021091205,337,220,44,0,HOU,JAX,11.87271785736084,2.0
221,2021091205,423,221,21,1,HOU,JAX,6.423872470855713,2.0
222,2021091205,447,222,25,1,HOU,JAX,6.656063079833984,4.0
223,2021091205,513,223,30,0,HOU,JAX,6.56179141998291,1.0
224,2021091205,787,224,25,1,HOU,JAX,4.843333721160889,3.0
225,2021091205,811,225,49,0,HOU,JAX,8.864590644836426,2.0
226,2021091205,856,226,22,1,HOU,JAX,4.892403602600098,0.0
227,2021091205,878,227,25,1,HOU,JAX,7.774531364440918,2.0
228,2021091205,1091,228,31,0,JAX,HOU,6.578604221343994,2.0
229,2021091205,1157,229,29,0,JAX,HOU,10.563310623168945,2.0
230,2021091205,1179,230,61,1,JAX,HOU,12.587833404541016,2.0
231,2021091205,1212,231,31,1,JAX,HOU,6.678590774536133,2.0
232,2021091205,1278,232,24,1,JAX,HOU,6.957512378692627,2.0
233,2021091205,1667,233,39,0,JAX,HOU,6.324187278747559,2.0
234,2021091205,1711,234,23,1,JAX,HOU,4.977914333343506,2.0
235,2021091205,1739,235,55,0,JAX,HOU,9.44124698638916,2.0
236,2021091205,1924,236,32,1,JAX,HOU,5.985395431518555,2.0
237,2021091205,2183,237,24,0,JAX,HOU,7.113611698150635,2.0
238,2021091205,2223,238,24,1,JAX,HOU,5.777371406555176,2.0
239,2021091205,2245,239,19,1,JAX,HOU,6.551354885101318,2.0
240,2021091205,2681,240,23,1,HOU,JAX,6.185340404510498,3.0
241,2021091205,2966,241,24,1,HOU,JAX,4.101962089538574,3.0
242,2021091205,3053,242,21,0,HOU,JAX,3.0745651721954346,2.0
243,2021091205,3310,243,37,0,HOU,JAX,6.429432392120361,2.0
244,2021091205,3426,244,28,0,JAX,HOU,9.691539764404297,2.0
245,2021091205,3687,245,26,1,JAX,HOU,6.9073333740234375,2.0
246,2021091205,3711,246,30,1,JAX,HOU,7.596114158630371,2.0
247,2021091205,3735,247,32,1,JAX,HOU,6.709320068359375,3.0
248,2021091205,3761,248,32,1,JAX,HOU,4.7334513664245605,3.0
249,2021091205,3783,249,36,1,JAX,HOU,6.566548824310303,2.0
250,2021091205,3805,250,27,0,JAX,HOU,6.193649768829346,2.0
251,2021091205,3886,251,31,1,JAX,HOU,5.446543216705322,2.0
252,2021091205,4100,252,35,0,JAX,HOU,7.295898914337158,2.0
253,2021091205,4122,253,46,0,JAX,HOU,8.077373504638672,1.0
254,2021091205,4141,254,41,0,JAX,HOU,6.960815906524658,2.0
255,2021091205,4420,255,27,1,JAX,HOU,6.41428804397583,2.0
256,2021091205,4489,256,32,1,JAX,HOU,7.862922191619873,2.0
257,2021091205,4513,257,18,1,JAX,HOU,8.27552318572998,2.0
258,2021091205,4535,258,25,0,JAX,HOU,9.743971824645996,2.0
259,2021091205,4580,259,25,1,JAX,HOU,5.078300952911377,2.0
260,2021091205,4604,260,24,1,JAX,HOU,4.984314918518066,1.0
261,2021091205,4649,261,29,1,JAX,HOU,5.49923849105835,1.0
262,2021091205,4673,262,36,1,JAX,HOU,8.021895408630371,2.0
263,2021091205,4695,263,20,1,JAX,HOU,5.941771030426025,2.0
264,2021091206,76,264,20,1,IND,SEA,5.971100330352783,2.0
265,2021091206,98,265,37,0,IND,SEA,7.3607892990112305,2.0
266,2021091206,128,266,35,0,IND,SEA,5.845724582672119,2.0
267,2021091206,152,267,31,1,IND,SEA,9.730002403259277,2.0
268,2021091206,245,268,25,1,IND,SEA,5.848509788513184,2.0
269,2021091206,742,269,36,0,IND,SEA,6.324604511260986,2.0
270,2021091206,855,270,19,1,SEA,IND,2.109522819519043,1.0
271,2021091206,903,271,34,1,SEA,IND,5.74244499206543,3.0
272,2021091206,948,272,32,0,SEA,IND,7.472560405731201,2.0
273,2021091206,1246,273,26,0,SEA,IND,6.584648609161377,3.0
274,2021091206,1320,274,24,0,SEA,IND,3.5349338054656982,2.0
275,2021091206,1583,275,21,1,SEA,IND,8.71998405456543,2.0
276,2021091206,1668,276,42,0,SEA,IND,6.209415912628174,1.0
277,2021091206,1687,277,40,1,SEA,IND,6.415466785430908,2.0
278,2021091206,1921,278,32,1,SEA,IND,6.241137981414795,2.0
279,2021091206,1945,279,27,1,SEA,IND,8.391480445861816,3.0
280,2021091206,2011,280,32,0,SEA,IND,4.774135589599609,2.0
281,2021091206,2229,281,24,0,SEA,IND,4.906186580657959,2.0
282,2021091206,2253,282,26,0,SEA,IND,6.4457244873046875,3.0
283,2021091206,2419,283,23,1,SEA,IND,4.388631820678711,2.0
284,2021091206,2609,284,31,1,SEA,IND,9.230818748474121,2.0
285,2021091206,2676,285,24,0,SEA,IND,4.756506443023682,2.0
286,2021091206,2868,286,24,1,IND,SEA,5.983499526977539,2.0
287,2021091206,2914,287,17,1,IND,SEA,3.676603078842163,1.0
288,2021091206,2964,288,23,1,IND,SEA,5.87227201461792,2.0
289,2021091206,2988,289,22,1,IND,SEA,8.766647338867188,2.0
290,2021091206,3032,290,18,1,IND,SEA,7.049010276794434,2.0
291,2021091206,3060,291,35,0,IND,SEA,7.251682281494141,2.0
292,2021091206,3287,292,30,1,IND,SEA,7.98764705657959,2.0
293,2021091206,3353,293,48,1,IND,SEA,7.884241580963135,2.0
294,2021091206,3382,294,30,0,IND,SEA,5.837196350097656,2.0
295,2021091206,3406,295,29,1,IND,SEA,4.59380578994751,2.0
296,2021091206,3439,296,31,1,IND,SEA,4.981634140014648,2.0
297,2021091206,3463,297,36,0,IND,SEA,6.583039283752441,2.0
298,2021091206,3561,298,26,1,IND,SEA,4.897271156311035,1.0
299,2021091206,3803,299,26,0,IND,SEA,6.197165012359619,2.0
300,2021091206,3833,300,25,0,IND,SEA,4.713961601257324,2.0
301,2021091207,152,301,33,1,ARI,TEN,7.167673110961914,3.0
302,2021091207,218,302,43,0,ARI,TEN,9.06847858428955,3.0
303,2021091207,253,303,26,1,ARI,TEN,4.119351863861084,2.0
304,2021091207,386,304,24,1,ARI,TEN,6.2154035568237305,2.0
305,2021091207,410,305,21,1,ARI,TEN,6.099462032318115,2.0
306,2021091207,621,306,57,0,ARI,TEN,9.878023147583008,1.0
307,2021091207,660,307,49,0,ARI,TEN,7.689467430114746,2.0
308,2021091207,839,308,23,1,ARI,TEN,6.350779056549072,2.0
309,2021091207,863,309,19,1,ARI,TEN,5.207716941833496,2.0
310,2021091207,1090,310,61,0,ARI,TEN,12.687828063964844,4.0
311,2021091207,1431,311,13,1,TEN,ARI,5.811238765716553,2.0
312,2021091207,1476,312,23,1,TEN,ARI,4.347970485687256,3.0
313,2021091207,1540,313,26,1,TEN,ARI,7.509382247924805,2.0
314,2021091207,1562,314,25,1,TEN,ARI,4.313589096069336,2.0
315,2021091207,1584,315,18,1,TEN,ARI,4.731915473937988,3.0
316,2021091207,2050,316,27,0,TEN,ARI,6.193204879760742,2.0
317,2021091207,2095,317,34,0,TEN,ARI,6.4523820877075195,2.0
318,2021091207,2119,318,28,1,TEN,ARI,4.9440531730651855,2.0
319,2021091207,2148,319,19,1,TEN,ARI,4.654903411865234,0.0
320,2021091207,2189,320,23,1,TEN,ARI,7.759461879730225,1.0
321,2021091207,2222,321,25,1,TEN,ARI,4.85656213760376,2.0
322,2021091207,2244,322,31,1,TEN,ARI,7.2050347328186035,2.0
323,2021091207,2529,323,24,1,TEN,ARI,6.4796342849731445,1.0
324,2021091207,2553,324,24,0,TEN,ARI,7.448076248168945,1.0
325,2021091207,2856,325,27,1,TEN,ARI,6.768899917602539,2.0
326,2021091207,2901,326,36,0,TEN,ARI,6.843259334564209,3.0
327,2021091207,3148,327,28,0,TEN,ARI,7.106546878814697,2.0
328,2021091207,3310,328,27,0,TEN,ARI,7.509551525115967,2.0
329,2021091207,3353,329,31,1,TEN,ARI,9.581183433532715,2.0
330,2021091207,3398,330,28,1,TEN,ARI,8.849366188049316,2.0
331,2021091207,3420,331,19,1,TEN,ARI,4.541080474853516,3.0
332,2021091207,3444,332,16,1,TEN,ARI,4.245355606079102,0.0
333,2021091207,3466,333,19,1,TEN,ARI,6.120175361633301,3.0
334,2021091207,3488,334,29,1,TEN,ARI,4.859767913818359,2.0
335,2021091207,3527,335,46,0,TEN,ARI,9.163276672363281,2.0
336,2021091208,377,336,28,0,WAS,LAC,5.913232803344727,2.0
337,2021091208,401,337,41,0,WAS,LAC,5.80226469039917,2.0
338,2021091208,620,338,19,0,WAS,LAC,4.936905384063721,2.0
339,2021091208,1095,339,23,1,LAC,WAS,6.31989049911499,2.0
340,2021091208,1145,340,32,1,LAC,WAS,5.991971015930176,3.0
341,2021091208,1190,341,16,0,LAC,WAS,2.827399253845215,2.0
342,2021091208,1214,342,24,1,LAC,WAS,4.960878372192383,2.0
343,2021091208,1238,343,17,1,LAC,WAS,7.752287864685059,2.0
344,2021091208,1304,344,23,1,LAC,WAS,5.896082878112793,2.0
345,2021091208,1521,345,17,1,LAC,WAS,2.489219903945923,2.0
346,2021091208,1545,346,26,0,LAC,WAS,4.276768207550049,1.0
347,2021091208,1599,347,18,1,LAC,WAS,4.87459659576416,2.0
348,2021091208,1644,348,39,1,LAC,WAS,7.5395426750183105,2.0
349,2021091208,1675,349,26,1,LAC,WAS,3.5596768856048584,2.0
350,2021091208,1710,350,22,1,LAC,WAS,2.614720344543457,1.0
351,2021091208,1739,351,22,1,LAC,WAS,4.124157905578613,3.0
352,2021091208,1784,352,31,1,LAC,WAS,4.168556213378906,3.0
353,2021091208,1988,353,41,1,LAC,WAS,7.722772121429443,2.0
354,2021091208,2046,354,22,1,LAC,WAS,7.432793617248535,2.0
355,2021091208,2348,355,29,0,WAS,LAC,5.772368431091309,2.0
356,2021091208,2428,356,20,1,WAS,LAC,4.761711120605469,2.0
357,2021091208,2482,357,30,1,WAS,LAC,6.396338939666748,2.0
358,2021091208,2522,358,33,1,WAS,LAC,7.026554107666016,2.0
359,2021091208,3042,359,36,0,WAS,LAC,4.923487663269043,2.0
360,2021091208,3166,360,42,1,WAS,LAC,5.954174041748047,2.0
361,2021091208,3375,361,29,1,LAC,WAS,3.648343086242676,2.0
362,2021091208,3420,362,24,1,LAC,WAS,3.459686517715454,1.0
363,2021091208,3442,363,32,1,LAC,WAS,5.134448528289795,2.0
364,2021091208,3484,364,32,1,LAC,WAS,6.076790809631348,4.0
365,2021091208,3575,365,43,1,LAC,WAS,7.5988383293151855,3.0
366,2021091208,3597,366,16,1,LAC,WAS,3.563084363937378,2.0
367,2021091208,3992,367,26,1,LAC,WAS,5.091238975524902,2.0
368,2021091208,4055,368,28,1,LAC,WAS,6.1818928718566895,2.0
369,2021091208,4101,369,21,1,LAC,WAS,3.5669257640838623,3.0
370,2021091208,4125,370,35,1,LAC,WAS,6.091719150543213,2.0
371,2021091208,4191,371,27,1,LAC,WAS,3.100383996963501,2.0
372,2021091208,4312,372,23,1,LAC,WAS,4.617026329040527,2.0
373,2021091209,490,373,25,0,KC,CLE,4.270414352416992,2.0
374,2021091209,514,374,27,1,KC,CLE,6.567381381988525,2.0
375,2021091209,559,375,28,1,KC,CLE,6.531848907470703,2.0
376,2021091209,620,376,25,1,KC,CLE,6.48616361618042,2.0
377,2021091209,642,377,45,0,KC,CLE,6.965751647949219,2.0
378,2021091209,677,378,32,0,KC,CLE,5.814335823059082,2.0
379,2021091209,710,379,45,0,KC,CLE,10.241324424743652,2.0
380,2021091209,866,380,17,1,CLE,KC,2.7039034366607666,2.0
381,2021091209,1387,381,29,1,CLE,KC,7.483632564544678,2.0
382,2021091209,1484,382,34,1,CLE,KC,6.295619964599609,4.0
383,2021091209,1853,383,36,0,CLE,KC,7.403012275695801,2.0
384,2021091209,1894,384,50,0,CLE,KC,8.555032730102539,2.0
385,2021091209,1916,385,39,0,CLE,KC,6.918336391448975,2.0
386,2021091209,1938,386,52,0,CLE,KC,8.715086936950684,2.0
387,2021091209,1971,387,50,0,CLE,KC,8.239312171936035,2.0
388,2021091209,2833,388,24,1,CLE,KC,4.452219009399414,4.0
389,2021091209,3093,389,48,0,KC,CLE,7.195133209228516,2.0
390,2021091209,3286,390,15,1,KC,CLE,5.225584030151367,2.0
391,2021091209,3510,391,17,1,KC,CLE,4.088722229003906,1.0
